liver,33
brain,27
eye,26
heart,25
myotome,19
gut,19
retina,19
intestine,18
musculature system,16
spinal cord,15
muscle,15
somite,14
gill,14
diencephalon,14
epidermis,13
kidney,13
ovary,13
integument,12
testis,12
hindbrain,12
heart tube,11
periderm,11
telencephalon,11
pharyngeal arch,10
adaxial cell,9
pectoral fin,9
epiphysis,9
intestinal bulb,8
fin,8
heart rudiment,8
midbrain,8
central nervous system,8
forebrain,8
pectoral fin musculature,7
artery,7
cardiovascular system,7
neuron,7
retinal ganglion cell layer,7
yolk syncytial layer,7
skeletal muscle,7
head,7
neural tube,7
pancreas,6
swim bladder,6
vein,6
blood vasculature,6
trunk musculature,6
lens,6
EVL,6
retinal outer nuclear layer,6
trunk vasculature,5
ventral mesoderm,5
ventral region,5
intersegmental vessel,5
otic vesicle,5
spleen,5
pronephros,5
notochord,5
cerebellum,5
cephalic musculature,5
retinal inner nuclear layer,5
periventricular grey zone,5
fast muscle cell,5
retinal cone cell,5
cranial blood vessel,4
smooth muscle cell,4
dorsal aorta,4
pronephric duct,4
pharyngeal arch 3-7 skeleton,4
trigeminal ganglion,4
post-vent region,4
neural crest,4
hypothalamus,4
lateral line system,4
optic tectum,4
neuromast,4
tegmentum,4
peripheral olfactory organ,4
optic vesicle,4
cranial ganglion,4
retinal photoreceptor layer,4
smooth muscle,3
endoderm,3
hypaxial myotome region,3
bulbus arteriosus,3
presumptive segmental plate,3
esophagus,3
mesoderm,3
swim bladder bud,3
floor plate,3
hypochord,3
tail bud,3
heart primordium,3
segmental plate,3
caudal fin,3
head muscle,3
ovarian follicle,3
dermis,3
cloaca,3
trunk,3
male organism,3
primitive heart tube,3
midbrain hindbrain boundary,3
dorsal region,3
ventricular zone,3
hypophysis,3
olfactory placode,3
immature eye,3
solid lens vesicle,3
blood,3
nervous system,3
female organism,3
skeletal muscle cell,3
photoreceptor cell,3
enteric musculature,2
intestinal epithelium,2
anterior mesenteric artery,2
primitive internal carotid artery,2
lateral dorsal aorta,2
ventral aorta,2
primary neuron,2
neural plate,2
oocyte,2
adipose tissue,2
fat cell,2
mandibular arch skeleton,2
ventral wall of dorsal aorta,2
lateral mesoderm,2
dorsal longitudinal anastomotic vessel,2
common cardinal vein,2
lateral plate mesoderm,2
posterior intestine,2
pectoral artery,2
mid intestine,2
hindbrain neural keel,2
pronephric glomerulus,2
inner ear,2
interhyoideus,2
anterior axial hypoblast,2
polster,2
axial vasculature,2
vasculature,2
blood cell,2
head mesenchyme,2
lateral line,2
ovarian follicle stage IV,2
ovarian follicle stage III,2
ovarian follicle stage II,2
ovarian follicle stage I,2
otic placode,2
alar plate midbrain region,2
postcranial axial skeleton,2
epidermal cell,2
anterior region,2
cranial vasculature,2
retinal ganglion cell,2
intermediate cell mass of mesoderm,2
dorsal habenular nucleus,2
olfactory bulb,2
anatomical region,2
dorsal periventricular hypothalamus,2
dorsal telencephalon,2
posterior lateral line ganglion,2
rhombomere,2
blastoderm,2
trigeminal placode,2
dorsal fin,2
proliferative region,2
blastomere,2
presumptive neural retina,2
yolk,2
sternohyoid,2
slow muscle cell,2
retinal rod cell,2
pharynx,2
ventral side,2
glucagon secreting cell,1
endocrine pancreas,1
pancreatic A cell,1
pancreatic bud,1
posterior pancreatic bud,1
pancreas primordium,1
ghrelin secreting cell,1
pancreatic system,1
enteroendocrine cell,1
pancreatic epsilon cell,1
tunica interna swim bladder,1
mesenchyme,1
inner optic circle,1
ventro-medial region,1
sclerotome,1
hematopoietic stem cell,1
vascular smooth muscle,1
thyroid follicle,1
amacrine cell,1
aortic arch,1
subintestinal vein,1
posterior cardinal vein,1
vascular endothelium,1
hypobranchial artery,1
pronephric podocyte,1
atrioventricular canal,1
anatomical surface,1
cranial neural crest cell,1
trunk neural crest cell,1
cephalic mesoderm,1
inferior hyohyoid,1
ventral intermandibularis anterior,1
hatching gland,1
cornea,1
myoseptum,1
anatomical structure,1
pericyte,1
margin,1
pneumatic duct,1
nucleate erythrocyte,1
gill ionocyte,1
vH ionocyte,1
NaK ionocyte,1
integument ionocyte,1
ionocyte,1
oocyte stage II,1
oocyte stage I,1
primordial germ cell,1
pleuroperitoneal region,1
mid cerebral vein,1
presumptive cephalic mesoderm,1
metencephalic artery,1
thymus,1
cardiac muscle,1
splanchnocranium,1
carotid artery,1
lens epithelium,1
pharyngeal arch cartilage,1
pronephric tubule,1
optic stalk,1
intermediate mesoderm,1
ventral mesenchyme,1
proctodeum,1
optic fissure,1
blood vessel,1
muscle cell,1
optic primordium,1
retinal neural layer,1
posterior lateral line neuromast,1
anterior lateral line neuromast,1
prechordal plate,1
posterior lateral line primordium,1
anterior lateral mesoderm,1
axis,1
muscle pioneer,1
fin bud,1
pharyngeal arch 3-7,1
ventral telencephalon,1
medial zone of dorsal telencephalon,1
lateral zone of dorsal telencephalon,1
ventral hypothalamic zone,1
central zone of dorsal telencephalon,1
supracommissural nucleus of ventral telencephalon,1
caudal zone of dorsal telencephalon,1
periventricular nucleus,1
interpeduncular nucleus tegmentum,1
caudal tuberal nucleus,1
diffuse nucleus inferior lobe,1
median fin fold,1
visceral fat,1
ventromedial thalamic nucleus,1
valvula cerebelli,1
medulla oblongata,1
cerebellar crest,1
parvocellular preoptic nucleus,1
DEL,1
peripheral nervous system,1
neurohypophysis,1
enterocyte,1
intestinal villus,1
anterior lateral line ganglion,1
nucleus of the tract of the postoptic commissure,1
statoacoustic (VIII) ganglion,1
Rohon-Beard neuron,1
optic tract,1
corpus cerebelli,1
nucleus of the medial longitudinal fasciculus synencephalon,1
periventricular nucleus of caudal tuberculum,1
motor nucleus of vagal nerve,1
hyosymplectic cartilage,1
habenula,1
ventral nucleus of ventral telencephalon,1
bulbo-spinal tract,1
ventral rhombencephalic commissure,1
inferior reticular formation,1
area postrema,1
griseum centrale,1
superior reticular formation medial column,1
extension,1
ventral habenular nucleus,1
primordial hindbrain channel,1
ceratobranchial bone,1
olfactory pit,1
scale,1
glial cell,1
astrocyte,1
Muller cell,1
adductor mandibulae,1
adductor operculi,1
levator arcus palatini,1
jaw row breeding tubercle,1
basal layer breeding tubercle,1
immature gonad,1
gall bladder,1
gonad primordium,1
caudal fin skeleton,1
migratory slow muscle precursor cell,1
hyoid muscle,1
esophageal sphincter,1
hyohyoideus,1
green sensitive photoreceptor cell,1
red sensitive photoreceptor cell,1
presumptive cardiac ventricle heart tube,1
paraxial mesoderm,1
extraocular musculature,1
rhombomere 4,1
radial glial cell,1
molecular layer valvula cerebelli,1
lateral floor plate,1
Bergmann glial cell,1
molecular layer corpus cerebelli,1
caudal tuberculum,1
UV sensitive photoreceptor cell,1
pineal complex,1
medial region,1
cloacal chamber,1
renal system,1
bone element,1
olfactory epithelium,1
lip,1
barbel,1
epithelium,1
embryonic structure,1
epidermal superficial stratum,1
ectoderm,1
endocrine system,1
retinal pigmented epithelium,1
eye photoreceptor cell,1
peripheral region,1
photoreceptor outer segment layer,1
central region,1
